date,review,rating,isEdited,title,userName
2019-05-24 15:35:15,"I am absolutely obsessed with Netflix, it's so good and there are so many things to watch. But there are annoying things as well, such as it would be good if on your ""continue watching"", you get rid of the titles that you have already finished watching or you don't want to watch anymore. That would be great because there would be so many less titles and you will know more what you what or need to finish. Also it glitches a lot on my iPad, I don't know if it just does that cos my iPad is old and its low. But it often never really goes back to where I was actually up to with a specific title, it just goes to a random part in an episode. That way I struggle to find where I'm actually up to. And if you could have more titles in there, especially more movies e.g.john tucker must die, titanic, good luck Charlie & games of thrones",4,False,Important & annoying stuff about Netflix,Ivybeattie
2019-10-02 11:21:19,"Netflix au doesn’t have as many shows as US and that, it’s annoying. My internet friends ask me if I’ve watched something and I say no, they say it’s on Netflix but for me it isn’t bc we don’t have as many shows and then we also have less choices. There should also be titles like Greta, the maze runner, pretty little liars the perfectionists, wish upon, ect. Also, we have paranormal activity 4 but none of the others? We need the others. Also, we have Annabelle 1 but not 2 & 3. We should get the rest of the Annabelle movies too. But either way, Netflix is my favourite streaming app. It’s great because we can download most titles and delete downloads at any time. I love that it gives us a “more like this” section under titles we click on. This is a really great streaming app and I would recommend it to anyone :)",4,False,Netflix au needs more options but it’s great,Tia is bæ
2021-04-14 11:13:43,"Netflix is a wonderful app but when it comes to watching your favourite shows you just want to continue and Netflix stopped you from watching for as long as you want. Recently I started watching a show called Miraculous Ladybug which is an extremely addicting show,  not only is it fun to watch but it’s exciting to see what comes next. Today I wanted to complete an episode but it said that I should stop watching the show so much and watch a different show to continue which isn’t fair if I want to finish my show then I should be able too otherwise I love Netflix and I won’t  give you a low amount of stars because I know that this isn’t something most people worry about and can and hopefully will be stopped later on.",4,False,We should be able to watch for as long as we want,12345678910gaby
2024-08-02 08:27:45,"I love Netflix. It is the most wonderful app I could get and also if you want to download it he is some feedback. Definitely watch a show that I like and also if you want a movie or series it will go on your watching list and you can still watch it but..
Netflix on my favourite show I feel like you need to add a season three because I just found out that they’re not doing the show anymore. Can you tell them to make a season three? The show is called dead end. It is a cartoon. Please can you ask them just to make sure there’s gonna be a season three? and if you manage to do that, I would love to have it on the show and actually seeing it in real life and it’s gonna be amazing so I hope you get this and I love Netflix so thank you",5,False,Amazing!,Pottsy@1970
2019-03-28 11:39:35,"The only way to get back to “Who’s watching?” seems to be to go into “Kids” and then “exit kids”, or force-quit from the Dock and re-launch. That really is poor UI design. How about a “back” or “up” button or breadcrumbs? You know, like the very well established and well-understood paradigms for your actual well-designed apps?

Also, try as I might, I can not remove some titles from “My List”. I can change from tick to plus and back and forth and forth and back and back and forth as often as I like, get out of and re-enter “My List”, change who is watching (via the Kids + exit kids method) then re-select who is watching, exit the app and re-launch, force quit from the dock and re-launch, reboot the iPad, and even remove and reinstall the Netflix app. Nothing will remove some titles. Again, either extremely poor UI design or database corruption.

Hey Netflix programmers: how about TESTING your app for these use cases? You need to do better!",2,False,Latest updates do not impress,paraphraseologist
2018-10-18 10:39:57,"So I love Netflix I watch it in the mornings if I’m really bored and in bed but there could be one main change for me that I would love to see in the next update.

When I have finished watching some thing sometimes the show stays on my continuing watching list but I have clearly finished. I watch it to the end and it just goes on to the first episode and it is so annoying. Plz if you made this change I would absolutely give you five stars and I wouldn’t be soooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
ANNOYED. Thx xoxo anonymous.
P.s. I would also give you a five star rating if you had season three of a series of unfortunate events. Plz fix this or I will delete Netflix and never watch it again!!!!!!!!!!! Also another season of greenhouse academy plz. Plz read this and fix it becoz I have five things I have finished and you are saying I haven’t. I am sooo triggered.!?",2,False,The rating to end all ratings😱🤬🤬🤬🤬🤬🤬😑,nickname08091_caiticat
2021-09-03 23:50:12,"Everyone loves Netflix, but everyone is a bit addicted. People consume their whole free weekends, late nights and supposedly study time with Netflix.
That’s why I believe that there should be a time limit that you can set, a friendly reminder to tell you that you have already been on there for an hour and that maybe you should do something else..

So then teenagers (like myself) can get a bit more done 
, so we get time to study or time to do something productive, other then sitting on a screen. So then kids don’t grow up brain washed and think that everything evolves around screens. And so that parents can focus their energy on their kids or do something else with themselves.

Okay now other comments.
1- I’m so glad they brought back Harry Potter and The Hunger Games to Australian Netflix! Smartest idea they have had all year!:)

2- Anne with an E… okay but there needs to be a season 4, come on guys! Please, there are so many people that want this. Because this show is amazing!!

3- There should be a control thing that you can set for your family/yourself were you can limit what rating you are allowed to watch, not just the “kids” option. :)

4- Still a very great app, by far one of my favourite.",4,False,Fantastic!,Waldo4280
2021-09-21 10:34:25,"Hi! I really love Netflix but there are a couple of things that kind of ruin part of the experience. My Netflix has been running pretty good until about 2 months ago. At the end of an episode, the screen would randomly turn blank and I would be able to hear everything but all I see is black. 
It seems to happen about 1 minute and 20 seconds before the end of the episode. If I shut down the app and restart it, then I can see again but that only lasts about 5 seconds then it goes black again. I have made sure it isn’t part of the episode because I am re-watching a series and it didn’t happen the first time.
It would be great if you could have this fixed. 😊",4,False,Great but needs some small fixes,12345chicken678910
2024-03-18 11:29:24,"Love the app, however I am asking please add the option to rewatch a series from the first episode. I like to rewatch favourite t.v series that’s why I like DVD’s. I can start at the first episode and watch to the final episode. But I cannot do that with s.w.a.t and to make matters worse I have to connect to a vpn to watch it now. Australia Netflix no disrespect but you take off t.v shows just as viewers get interested in watching them and never add the rest of the seasons. I would an option added to the app that allows your customers the option to start watching the t.v series we want to watch again from the first episode at any time we want to. It would make a great addition to the app.",5,False,Please please add the option to rewatch a series,sel44
2019-04-15 04:17:48,"So, I first started using Netflix 3 or 4 years ago, and I have always loved it, and I use it almost every day, but after this new update, (the one that added the “smart downloads”) it has been really glitchy and annoying... first, the most annoying one is: I download the shows that I want to watch, I go off the app for like 3 minutes, and then when I go back on, all of my downloads that I have ALREADY downloaded, have “failed to download” even though I had already downloaded it, and had even started watching it!!! Please just stop making performance improvements, and just fix this ONE SUPER ANNOYING glitch, PLEASE this is the 5th time it has happened, and I’m not surprised if it happens again, but please please please please please just fix it before I rate this a 0 star",3,False,"I like this app, and I use it all of the time, but it’s really starting to annoy me",Alacorngirl
2019-06-26 23:59:50,"I accept the fact that Netflix will not always renew whatever royalty or licence fees it needs to pay to continue making various content available, but what I find infuriating is that there is inadequate notification before a show is removed. I have more than 60 tv shows/movies on my list, (yes quite a backlog which I intend to get through eventually) and on several occasions now I noticed that something has vanished off that list. After googling about it I find out that someone else bought it or Netflix decided to remove it. Since it is on my list, how about an email or notification to tell me that it is being removed?? Maybe that way I’ll prioritise watching that show before it is removed...
Currently the only way to find out of something is being removed is to manually trawl through the list to see if it’s about to go. Not good enough!",2,False,Disappearing shows extremely annoying,Haohmaru79
2020-07-19 08:50:51,"Okay so first of all I just want to say how many films Netflix has are so many box office bombs like Norm of the north and Blinky Bill the movie I was not impressed how many movies that streamed on Netflix were crappy as like literally. They have the Emoji movie, the Lorax movie really?! Second of all, it was only a couple of years ago but one day we couldn’t get into Netflix. A couple of months later, we finally got into Netflix and we’re outraged because another family illegally turned our Netflix accounts into their own accounts. The language was different, most of the names I didn’t even know I was just frustrated how this family got away with it but thank goodness we got them back. Even though Netflix is a good streaming service it still has a lot of problems. I prefer Disney plus but Netflix is just meh.",3,False,"Meh, some problems",I'm a sucker for disney
2020-11-29 14:12:33,"Netflix doesn’t register whether or not I have finished a movie. For instance, on my smart TV I finished watching Triple Frontier, but then when I go to check my iPad the next day, it shows it still there with 45 minutes left. This also happens vice versa with other devices and movies or shows. Another issue is that when I start watching a movie on my smart TV, then it doesn’t register (on any device) when I pause it, so the movie starts all over again at the first minute. This is annoying, if you could fix this bug, it would be great. <— NOV 2020 and I’m still waiting for this to be fixed. I googled it and it appears people have been having this ‘Netflix not saving progress’ issue since at least 2015.",4,False,The app does not sync between devices.,riaa.
2019-06-30 12:47:59,"it’s annoying that you have taken down vampire diaries as it was one of my favourite shows that I grew up with. You need to add that back onto Netflix. I also think you should add once upon a time because it’s an amazing tv show and there’s no where else I can binge watch it. You also need to add Wentworth because my friends are telling me o watch it but I can’t because there is no where for me to watch it on. It’s a really good show and it’s not on Netflix Australia even though it’s an Australian show, doesn’t make sense. You also should add winx club the original show because my little sister would love to watch it as I was telling her I used to watch it when I was younger. You should also add pitch perfect 2&3.
 
I’m running out of things to watch on Netflix",4,False,Shows you NEED TO ADD,JAZZA SHAZZA
2023-04-07 04:34:40,"Netflix is great for watching movies and episodes on your devices and has so much things to watch but why on earth did they have to put adds on it every 10 mins I recently found out about this when I was watching a movie and an add came up now everything I watch has an add.

Also if you are gonna watch it on your phone you obviously need to sign in as yourself for example I tried to sign in as myself the other day on my phone but then it asked for my mums account and info and everything and payment stuff and that’s when I deleted it and gave up so if ur a kid and don’t have a credit card don’t attempt  to sign in on your own.",4,False,One of my favourite apps but…,Neviie
2018-09-14 16:57:33,"Firstly, I think Netflix (web and app) is lacking the feature that allows users to customise what they’d like to see recommended (genre-wise or to edit this option if feature already exists), and to disable certain recommendations of specific films (i.e. “This film” doesn’t pique my interest so I want to remove it from my recommendations/homepage) — e.g. We can tap and hold on a film to be given an option of whether or not to remove the recommended.

Secondly, I’d like to see Netflix introduce a feature where users can cast aside films that they may have previously watched either outside of netflix/through a different netflix account (so that it doesn’t constantly appear to be recommended) — this should be a separate list that users can easily access and view, i.e. “Watch History”.",3,False,Future features I’d like to see,UXFreak
2021-03-15 08:55:38,"Netflix is great app! I have a smart TV so Netflix on my device connects to my TV. I am unsure if you need a smart TV to have Netflix on your device but I am pretty sure you do need to have a smart TV. But if my theory is incorrect anyone can get Netflix. Netflix is a both adult and baby/ kid/little kid/ toddler app. You can choose your profile and choose your name. You need an account on Netflix so you also get to choose an account. Another thing you can do on Netflix is choose wether you want to watch child shows/ movies or adult shows/ movies. 

.P.S.  Please buy fidgets! They are the best and they are super duper fun! 

I wish my name was fidget girl 123 or fidgets or poppits  or marble meshes!",5,False,Netflix is my go to for entertainment/ watching videos,dfgteharteidjcrjcenf
2021-10-27 11:22:10,"Hi, user of six years here. A couple months ago, for the first time, I came across a bug that makes the app almost unusable. I like to rewatch shows, especially sitcoms, but this new bug makes that impossible. Sometimes when I finish an episode in the middle of a season (when the rest of them are marked as watched), the app will act like i just finished the entire show and disappear from my watch list. But not only that, it also disappears from the search results as if it never existed. It usually reappears when the app is updated or randomly a few hours later. Sometimes it’s not just the one show, the entire sitcom genre disappears, excluding Netflix Originals, which makes it seem like maybe it was intentional? It seems to be linked to accounts as deleting and reinstalling the app doesn’t fix the problem.",1,False,Used to be great but is now filled with bugs,olivernator1055
2019-09-17 13:26:03,"Firstly, ignore the poor reviews with people complaining about content. Value for money, Netflix offers a huge catalogue, and if you can’t find something you enjoy for the very reasonable per month subscription I’d be very surprised. If you can’t find something you like, cancel any time you want. 

That said, the reliability and stability of the app has been consistently poor over the 2+ years I’ve subscribed - most notably Chromecasting from the app and returning to it (having switched to another app) will most commonly result in the app being non response to pause/skip/subtitle change/etc. You have to force close the app to re-establish a connection.  

Until Netflix hire some decent developers to fix the basics in the app, my tip would be that once you initiate a chromecast just use the Google app to control the film.",2,False,It’s a poor app for such a hugely popular service,AussiePazzle
2020-02-03 07:36:48,"I love Netflix because it has everything we want to watch but the thing that is not enjoyable is the lack of seasons and episodes on a tv show, we watch the show because we want to watch all of it e.g like the next step it used to have all of 5 seasons now there is only season 6 available and that is very annoying.
Another thing is some people like to some shows from Nickelodeon and Disney but since there are barely any there it’s not a good thing, also please stop removing movies and tv shows off and add new ones I would honestly like if you could read this and make improvements to Netflix it would really help out the app, please make some changes. Other than that Netflix is amazing",4,False,Episodes and applications,Simone345
2019-06-01 04:38:07,"Hi Netflix l am here to tell u guys that every single old movie😿  l have watched on Netflix is gone now🥺 for example Matilda,BFG,tangled and more l really really like old school movie a lot especially Matilda it’s not fair😪 how u guys get rid of it straight away like l love that movie🤬 Matilda like what if   someone wants to watch it every day like l went to my Aunty house and l went on Netflix on her tv and search up Matilda Notting came up then l search up BFG Notting came up THEN! I search up tangled Notting again🥶 then my Aunty howayda said to go on stan Guss l found all the movies u guys are get annoying getting rid of Matilda BFG tangled Stan is better! Now l think pls bring back Matilda by Roald dahl and BFG by road Dahl and tangled by Wilhelm Grimm  and Jacob Grimm and Dean Wellins thanks Netflix hope those 3 movie come back ❤️🙏🏼",4,False,Matilda😪 and BFG 🥺,daniella and lvana
2023-11-05 01:13:49,"I like netflix a lot, its great quality with great shows  but i have a M rated and under profile and i have no profile picture character that teens watch. Most of it is shows that i would never watch nor my friends. I was changing but profile pic and only had horrible options. I don’t want a profile picture with Ali & Ratu Ratu Queens on it. Nor do i want Minnal Murali. I have NO idea on what these are. Why can’t you do the f.r.i.e.n.d.s characters. Something popular that people around the world watch. I so sick of having nothing to choose from that my profile is the defult icon. Please add some better profile characters cuz I’m a bit sick of it not changing.",4,False,Profile character problem,cokkie sweet song
2018-10-25 16:08:05,"This is a great app and offers immeasurable options to tailor movies and shows to ones personal preferences.
If creation types of shows or movies are you forte, then you’ll be shown those types.
The only way you’ll specifically see shows on all the wholesome stuff like gratuitous humping and guns and drugs and a little seed of chuckle tossed in, is too venture into those areas. If you find them popping up, it’s probably because someone without your knowledge has been enjoying that kind of viewing when you weren’t around, or it’s what you watch when your blackout drunk on Moselle on a week night again.",5,False,"Some imbeciles are never happy, look under the surface you may find Jimmy Hoffa.",M1AUS
2018-03-05 13:07:20,"Why is there only a limited amount of titles I can download? I’m really keen on watching some shows on the train but I’m unable to download them. Why do movies disappear from Netflix? Civil War and The Winter Soldier used to be on Netflix aswell as a bunch of recent action films but all of a sudden they have just disappeared off the face of the earth. And of course we all know the library is small, that’s not my concern really, but when it’s already this small and titles keep disappearing aswell as there only being a handful of titles to download is really quite ridiculous. I’m paying to enjoy these products and you’re restricting me on how I can watch them... I’d actually like a genuine reason as to why Netflix does all this stuff? My guess is that it’s either licensing issues or their servers are lacking in size.",2,False,"Downloads, disappearing shows and limited library",Machewsan
